category,prompt,position,seq_len,H_p,d_eff,d_eff_rot,d_eff_perm0,d_eff_perm1,d_eff_perm2,d_eff_perm_mean,d_eff_perm_predicted,d_eff_perm_residual,d_eff_predicted,d_eff_residual,d_eff_perm0_predicted,d_eff_perm0_residual,d_eff_perm1_predicted,d_eff_perm1_residual,d_eff_perm2_predicted,d_eff_perm2_residual
ambiguous,He picked up the bass and,5,6,4.008830547332764,3.77817964553833,3.778179407119751,3.7820825576782227,3.840432643890381,3.945911169052124,3.8561421235402427,3.5820298851708623,0.27411223836938037,3.604632372473561,0.17354727306476914,3.628390887605246,0.15369167007297646,3.5612937645802263,0.2791388793101546,3.5564050033271126,0.3895061657250114
ambiguous,"Time flies like an arrow, fruit flies like",0,9,6.004157066345215,4.5006632804870605,4.500663757324219,4.827574729919434,4.906478404998779,4.7641825675964355,4.83274523417155,4.717679382016341,0.11506585215520904,4.639817160599838,-0.13915388011277763,4.765343526789595,0.062231203129838875,4.70520777833428,0.20127062666449902,4.682486840925144,0.08169572667129188
ambiguous,"Time flies like an arrow, fruit flies like",1,9,2.4912004470825195,2.655066967010498,2.655069351196289,2.6409554481506348,2.5333008766174316,2.581123113632202,2.5851264794667563,2.6363864443453386,-0.05125996487858231,2.718284694528459,-0.06321772751796084,2.6726630972166783,-0.03170764906604351,2.6153506784716147,-0.08204980185418309,2.621145557347725,-0.04002244371552299
ambiguous,"Time flies like an arrow, fruit flies like",2,9,5.2509307861328125,4.120371341705322,4.120371341705322,4.254898548126221,4.258708953857422,4.207381248474121,4.240329583485921,4.3209245052754905,-0.08059492178956962,4.278977187429366,-0.15860584572404335,4.369684552036186,-0.1147860039099653,4.304480160662913,-0.04577120680549118,4.28860880312737,-0.08122755465324882
ambiguous,"Time flies like an arrow, fruit flies like",3,9,0.07942379266023636,2.475594997406006,2.475594997406006,2.5486557483673096,3.03059720993042,2.647718906402588,2.742323954900106,1.3703328203730363,1.3719911345270697,1.4070038282281383,1.0685911691778676,1.37424819889644,1.1744075494708697,1.3637586230097918,1.6668385869206281,1.3729916392128814,1.2747272671897065
ambiguous,"Time flies like an arrow, fruit flies like",4,9,2.569701910018921,2.5737226009368896,2.5737245082855225,2.74509334564209,2.5478992462158203,2.57759428024292,2.6235289573669434,2.684394436151241,-0.06086547878429771,2.7643417005746165,-0.19061909963772683,2.7213865906846224,0.023706754957467435,2.6632176260269693,-0.11531837981114901,2.6685790917421333,-0.09098481149921334
ambiguous,"Time flies like an arrow, fruit flies like",5,9,2.3081696033477783,2.4509100914001465,2.4509096145629883,2.2671854496002197,2.2432732582092285,2.1742429733276367,2.228233893712362,2.525391386391303,-0.2971574926789411,2.6112074568247463,-0.16029736542459982,2.559917407926398,-0.29273195832617827,2.5047570331300832,-0.26148377492085473,2.5114997181174297,-0.33725674478979295
ambiguous,"Time flies like an arrow, fruit flies like",6,9,0.9290751218795776,2.5237269401550293,2.5237293243408203,2.725142240524292,2.6886043548583984,2.566239595413208,2.6599953969319663,1.755368025074957,0.9046273718570093,1.8354415304502811,0.6882854097047482,1.7729843859102372,0.9521578546140548,1.7412942345659284,0.9473101202924701,1.7518254547487093,0.8144141406644987
ambiguous,"Time flies like an arrow, fruit flies like",7,9,1.164860725402832,2.158963203430176,2.158965826034546,2.0906362533569336,2.0112972259521484,1.8741300106048584,1.9920211633046467,1.8762894865186985,0.1157316767859482,1.962451604850553,0.19651159857962286,1.897263384884237,0.19337286847269652,1.8606241952452307,0.15067303070691773,1.8709808794266323,0.0031491311782261278
ambiguous,"Time flies like an arrow, fruit flies like",8,9,0.03190458193421364,1.8581174612045288,1.8581156730651855,1.9656457901000977,1.8811278343200684,1.8304935693740845,1.8924223979314168,1.3514713877461506,0.5409510101852661,1.3846290485252999,0.4734884126792289,1.3545462893957767,0.611099500704321,1.3454018974689967,0.5357259368510716,1.3544659763736822,0.4760275930004023
ambiguous,The crane moved slowly toward the,0,6,8.08064079284668,5.565731525421143,5.565730571746826,5.6947407722473145,5.653620719909668,5.592626094818115,5.646995862325032,5.4479104447041475,0.19908541762088472,5.330122441811983,0.23560908360915978,5.48265437077538,0.21208640147193414,5.449916657888224,0.2037040620214441,5.411160305448842,0.18146578936927327
ambiguous,The crane moved slowly toward the,1,6,2.74277925491333,2.836437225341797,2.8364369869232178,3.230220317840576,3.5055088996887207,3.306910514831543,3.3475465774536133,2.7909656058271564,0.5565809716264569,2.866074157518603,-0.029636932176805963,2.8294603815521313,0.40075993628844486,2.76954238028567,0.7359665194030507,2.7738940556436695,0.5330164591878734
ambiguous,The crane moved slowly toward the,2,6,3.5105831623077393,3.338310718536377,3.3383116722106934,3.6245946884155273,3.4439821243286133,3.507162094116211,3.5252463022867837,3.27074659940644,0.25449970288034374,3.316906316684032,0.021404401852345156,3.314667004813249,0.3099276836022784,3.249244887060906,0.1947372372677072,3.2483279063451653,0.2588341877710456
ambiguous,The crane moved slowly toward the,3,6,2.3428292274475098,2.6154587268829346,2.6154634952545166,2.487035036087036,2.418247699737549,2.3270468711853027,2.4107765356699624,2.5463011990576865,-0.13552466338772406,2.631445427429534,-0.01598670054659923,2.5811675841784796,-0.09413254809144345,2.5255829480008636,-0.10733524826331475,2.532153064993719,-0.20510619380841622
ambiguous,The crane moved slowly toward the,4,6,1.0301353931427002,2.8807833194732666,2.8807871341705322,2.8290998935699463,2.4456839561462402,2.4833455085754395,2.586043119430542,1.806535844596548,0.779507274833994,1.8895107135255007,0.9912726059477659,1.8256148956068934,1.003484997963053,1.7917548582599447,0.6539290978862955,1.8022377799228098,0.6811077286526297
ambiguous,The crane moved slowly toward the,5,6,5.700535297393799,4.62559700012207,4.625596046447754,4.65255069732666,4.697051048278809,4.772797584533691,4.70746644337972,4.563983173640887,0.14348326973883285,4.499856342691775,0.1257406574302955,4.612320043228099,0.0402306540985613,4.549803400978371,0.14724764730043738,4.529826076716187,0.24297150781750432
ambiguous,She couldn't bear the,0,5,5.679116249084473,4.793003559112549,4.793003082275391,5.021756172180176,4.98236608505249,4.945009231567383,4.983043829600017,4.552802430277396,0.43024139932262084,4.489688182110226,0.30331537700232314,4.601174986770339,0.42058118540983713,4.538507372096188,0.4438587129563025,4.518724931965658,0.42628429960172465
ambiguous,She couldn't bear the,1,5,0.272076278924942,0.1360226571559906,0.13604652881622314,0.09834078699350357,0.10838183760643005,0.10041794180870056,0.10238018880287807,1.4499086317466232,-1.347528442943745,1.4995858538844868,-1.3635631967284962,1.457150840111547,-1.3588100531180434,1.441383120869417,-1.333001283262987,1.4511919342589097,-1.3507739924502091
ambiguous,She couldn't bear the,2,5,3.2475342750549316,3.539259433746338,3.5392603874206543,3.4022316932678223,3.364945411682129,3.3004066944122314,3.355861266454061,3.105698246159006,0.2501630202950551,3.162976442865473,0.3762829908808647,3.147987517544834,0.2542441757229881,3.0840438221239608,0.28090158955816813,3.0850633988082232,0.21534329560400822
ambiguous,She couldn't bear the,3,5,1.1905959844589233,1.5062508583068848,1.5062599182128906,1.2743624448776245,1.0303919315338135,0.9959794282913208,1.1002446015675862,1.8898067947294996,-0.7895621931619135,1.9764913622076437,-0.4702405039007589,1.9111354887361212,-0.6367730438584966,1.8739801017160929,-0.8435881701822794,1.884304793736289,-0.8883253654449681
ambiguous,She couldn't bear the,4,5,1.6423442363739014,2.5286502838134766,2.5286498069763184,2.7202396392822266,3.0259933471679688,2.8453588485717773,2.863863945007324,2.1362649462632213,0.7275989987441029,2.2278648344084107,0.3007854494050659,2.1634480905598954,0.5567915487223312,2.117987672960408,0.9080056742075606,2.1273590752693634,0.7179997733024139
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",0,34,5.109745979309082,4.174785137176514,4.174785614013672,4.335728645324707,4.235515594482422,4.214387893676758,4.261877377827962,4.241298219581138,0.020579158246824214,4.206624054876777,-0.031838917700262925,4.290049795070189,0.04567885025451801,4.224213706201471,0.011301888280950578,4.209631157471751,0.0047567362050067175
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",1,34,0.9069105386734009,0.9262402653694153,0.9262404441833496,1.027803897857666,1.0182915925979614,0.9712381958961487,1.005777895450592,1.744283154973973,-0.738505259523381,1.8236604456896666,-0.8974201803202513,1.761573979040238,-0.733770081182572,1.73036954814598,-0.7120779555480186,1.7409059377357052,-0.7696677418395566
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",2,34,0.02705058455467224,0.8257997035980225,0.8258137106895447,0.986100435256958,0.8951460719108582,0.8786637783050537,0.9199700951576233,1.349562227135252,-0.4295921319776288,1.3823540854330376,-0.5565543818350152,1.352550832449956,-0.366450397192998,1.3435448177477252,-0.448398745836867,1.3525910312080789,-0.4739272529030252
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",3,34,0.7812321186065674,0.5243524312973022,0.5243591070175171,0.4088161587715149,0.421966552734375,0.41336414217948914,0.41471561789512634,1.6823947250201425,-1.2676791071250162,1.7574079238440505,-1.2330554925467483,1.6978074255199034,-1.2889912667483885,1.6694243189215574,-1.2474577661871824,1.6799524306189708,-1.2665882884394817
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",4,34,0.798521876335144,1.9816523790359497,1.981654167175293,2.162113666534424,2.0364041328430176,2.038956642150879,2.079158147176107,1.6908097693843485,0.38834837779175846,1.7664658139800515,0.21518656505589817,1.7064840997464026,0.45562956678802125,1.6777060649930027,0.3586980678500149,1.6882391434136443,0.35071749873723457
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",5,34,0.7608615159988403,0.41240453720092773,0.4124019145965576,0.35681408643722534,0.38368725776672363,0.3051908016204834,0.3485640486081441,1.6725215166899805,-1.3239574680818365,1.74675971757778,-1.3343551803768523,1.6876246354307962,-1.3308105489935709,1.6597096192604908,-1.2760223614937671,1.6702302953786587,-1.3650394937581753
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",6,34,0.34531718492507935,1.4620639085769653,1.4620323181152344,1.387010097503662,1.6231576204299927,1.4909789562225342,1.5003822247187297,1.4814275093509335,0.01895471536779625,1.535540279363409,-0.07347637078644365,1.489900563464613,-0.10289046596095086,1.4721996283340404,0.1509579920959523,1.4821823362541515,0.008796619968382657
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",7,34,1.2705591917037964,0.9380136728286743,0.9380588531494141,1.183852195739746,0.9885738492012024,1.0492275953292847,1.0738845467567444,1.9321881357804003,-0.8583035890236559,2.0203231782328217,-1.0823095054041474,1.954604586362942,-0.7707523906231959,1.915875176594831,-0.9273013273936286,1.9260846443834314,-0.8768570490541467
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",8,34,0.965648353099823,1.8078585863113403,1.8078538179397583,1.5127249956130981,1.6523529291152954,1.7471015453338623,1.6373931566874187,1.7737678143173197,-0.13637465762990097,1.8549427540361447,-0.04708416772480439,1.7919176075422634,-0.2791926119291652,1.7594337158486244,-0.10708078673332899,1.769952119561075,-0.022850574227212705
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",9,34,0.04460400715470314,1.4004144668579102,1.4004154205322266,1.5600601434707642,1.5607330799102783,1.5292079448699951,1.5500003894170125,1.3564816872649423,0.19351870215207012,1.3905903067532328,0.009824160104677349,1.3597819757823486,0.20027816768841555,1.3502764005460497,0.21045667936422863,1.3593866854664327,0.1698212594035624
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",10,34,1.3052315711975098,1.2250956296920776,1.2251089811325073,1.1897841691970825,1.124235987663269,1.159627079963684,1.1578824122746785,1.9507402773864975,-0.792857865111819,2.0394240492824647,-0.814328419590387,1.973621498266903,-0.7838373290698204,1.9342235918523036,-0.8099876041890346,1.9443757420402898,-0.7847486620766058
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",11,34,0.5120105743408203,0.46955931186676025,0.4695543050765991,0.5225363373756409,0.5015923380851746,0.4733767807483673,0.4991684854030609,1.5556464172564293,-1.0564779318533684,1.6188424722300658,-1.1492831603633056,1.5668512192723254,-1.0443148818966845,1.544899692899265,-1.0433073548140905,1.5551883395977013,-1.081811558849334
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",12,34,0.0015090606175363064,1.6801044940948486,1.6801097393035889,1.4506726264953613,1.3760823011398315,1.311834454536438,1.3795297940572102,1.3395701578919672,0.03995963616524301,1.3704159270423069,0.3096885670525418,1.3421033219364582,0.10856930455890312,1.3338284068943562,0.04225389424547532,1.3427787448450912,-0.0309442903086532
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",13,34,0.030663419514894485,1.084952712059021,1.084989070892334,0.9388844966888428,1.0374300479888916,1.0257461071014404,1.0006868839263916,1.3509829070812416,-0.35029602315485,1.3840471550186033,-0.2990944429595823,1.35403575066019,-0.41515125397134733,1.3449267245420098,-0.3074966765531182,1.3539862460415286,-0.3282401389400882
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",14,34,0.10346414148807526,0.613577663898468,0.6135789155960083,0.7002370357513428,0.7408610582351685,0.6405116319656372,0.6938699086507162,1.3799924917774207,-0.6861225831267045,1.4183943523221674,-0.8048166884236994,1.38433007542289,-0.6840930396715472,1.3731665085858478,-0.6323054503506793,1.3824808913235282,-0.741969259357891
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",15,34,0.019605319947004318,2.2130439281463623,2.213047742843628,1.5661262273788452,1.6202223300933838,1.9684703350067139,1.7182729641596477,1.3466402171150118,0.3716327470446359,1.3788684887131868,0.8341754394331755,1.3494962978296652,0.21662992954918003,1.3407028814719886,0.2795194486213952,1.3497214720433854,0.6187488629633284
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",16,34,0.08846431970596313,0.7396167516708374,0.739594578742981,0.9539242386817932,0.8191540241241455,0.8518131971359253,0.8749638199806213,1.3739561900391308,-0.4989923700585095,1.4112817527826926,-0.6716650011118552,1.3780305778660575,-0.4241063391842643,1.3672870277945288,-0.5481330036703833,1.3765509644568097,-0.5247377673208844
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",17,34,0.0909399688243866,0.4152311086654663,0.4152354300022125,0.2674863338470459,0.3489161431789398,0.3521040976047516,0.3228355248769124,1.374950349144293,-1.0521148242673806,1.4124543850881326,-0.9972232764226663,1.3790682302292456,-1.1115818963821997,1.3682552405376367,-1.0193390973586969,1.3775275766660007,-1.025423479061249
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",18,34,0.050479888916015625,0.3047398328781128,0.3047468960285187,0.37479889392852783,0.293336421251297,0.34187763929367065,0.3366709848244985,1.3588074181873548,-1.0221364333628564,1.3933530618614738,-1.088613228983361,1.3622118003903092,-0.9874129064617814,1.3525395259109683,-1.0592031046596713,1.361670928260791,-1.0197932889671204
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",19,34,0.5838243961334229,0.5302909016609192,0.5302956700325012,0.37891656160354614,0.3655621409416199,0.42110663652420044,0.3885284463564555,1.5886480286455948,-1.2001195822891393,1.6553343332251615,-1.1250434315642424,1.6009999120840153,-1.2220833504804691,1.577280698473633,-1.211718557532013,1.5876634753791405,-1.16655683885494
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",20,34,0.12388772517442703,0.7754161953926086,0.7754253149032593,1.0848170518875122,0.9997900724411011,1.010826826095581,1.0318113168080647,1.3882603760710885,-0.35644905926302384,1.4281082650887291,-0.6526920696961205,1.3929550631636622,-0.30813801127615004,1.3812223544397082,-0.3814322819986071,1.390603710609899,-0.3797768845143179
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",21,34,0.0032330765388906,1.0570847988128662,1.0570842027664185,1.0545475482940674,1.0700621604919434,1.0090904235839844,1.0445667107899983,1.3402417518580496,-0.2956750410680513,1.3712200055529384,-0.3141352067400722,1.3428057291312532,-0.2882581808371858,1.3344813090202088,-0.2644191485282654,1.3434382174226904,-0.33434779383870605
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",22,34,7.098916103132069e-05,0.667625367641449,0.6676311492919922,0.578925609588623,0.5856396555900574,0.5892812013626099,0.5846154888470968,1.339010271329132,-0.7543947824820353,1.369745404785923,-0.702120037144474,1.3415177248826669,-0.7625921152940438,1.3332841214074904,-0.747644465817433,1.3422289676972425,-0.7529477663346327
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",23,34,0.0037296568043529987,0.9640102386474609,0.9639825820922852,0.8511660695075989,0.7292540073394775,0.8047438859939575,0.7950546542803446,1.3404352726061575,-0.5453806183258129,1.3714516564458745,-0.4074414177984136,1.343008123304454,-0.4918420537968551,1.334669448120525,-0.6054154407810475,1.3436282463934972,-0.5388843603995397
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",24,34,0.0025805048644542694,2.387275218963623,2.3872780799865723,2.524707317352295,2.405156135559082,2.3963916301727295,2.442085027694702,1.3399874924608535,1.1020975352338487,1.3709156175360016,1.0163596014276215,1.34253980758062,1.1821675097716748,1.3342341233739246,1.0709220121851575,1.3431885464280193,1.0532030837447102
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",25,34,0.3660928010940552,0.026357345283031464,0.02635679394006729,0.027039965614676476,0.0204531978815794,0.039115555584430695,0.028869573026895523,1.4904914094364325,-1.461621836409537,1.5458124042771946,-1.519455058994163,1.4993102066397588,-1.4722702410250823,1.4810682083762279,-1.4606150104946485,1.491095813293315,-1.4519802577088843
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",26,34,0.013377774506807327,0.1891849786043167,0.18916776776313782,0.09352152794599533,0.09173689782619476,0.09368526935577393,0.09298123170932134,1.3442020264655117,-1.2512207947561904,1.3759565584831852,-1.1867715798788685,1.346947109329594,-1.2534255813835986,1.3383318447039227,-1.246594946877728,1.347327125363022,-1.253641856007248
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",27,34,0.010499461553990841,0.30066514015197754,0.3006705641746521,0.2515375316143036,0.2940370440483093,0.2615404427051544,0.2690383394559224,1.343076938717147,-1.0740385992612247,1.3746117944113858,-1.0739466542594083,1.345770673716182,-1.0942331421018785,1.3372378492697867,-1.0432008052214774,1.3462222931654766,-1.0846818504603222
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",28,34,0.00127594661898911,1.738635778427124,1.7386456727981567,1.7281955480575562,1.4606668949127197,1.7695505619049072,1.6528043349583943,1.339479379667646,0.3133249552907482,1.370307222291632,0.3683285561354921,1.342008376484626,0.38618717157293014,1.3337401570487035,0.1269267378640162,1.3426896054696125,0.42686095643529476
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",29,34,0.0036351713351905346,2.2006678581237793,2.200669050216675,1.9515612125396729,1.4856040477752686,1.7755506038665771,1.7375719547271729,1.3403984483201363,0.3971735064070365,1.3714075780932078,0.8292602800305715,1.3429696107176845,0.6085916018219883,1.3346336477340235,0.15097040004124507,1.343592086508705,0.43195851735787216
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",30,34,0.0005896464572288096,1.5566221475601196,1.5566067695617676,1.5969083309173584,1.5883265733718872,1.4694619178771973,1.5515656073888142,1.3392121677020787,0.21235343968673548,1.3699872163241151,0.1866349312360045,1.3417288948765618,0.2551794360407966,1.333480390078192,0.25484618329369524,1.342427218151486,0.12703469972571124
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",31,34,8.785631507635117e-05,0.9451493620872498,0.9451526403427124,0.8745298981666565,0.8377584218978882,0.8691146969795227,0.8604676723480225,1.3390168365716661,-0.4785491642236437,1.3697532683345344,-0.4246039062472846,1.3415245917256016,-0.4669946935589451,1.3332905036150018,-0.4955320817171136,1.342235414374399,-0.4731207173948764
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",32,34,0.00038110517198219895,1.2452524900436401,1.2452361583709717,1.2958892583847046,1.0989980697631836,1.2317320108413696,1.2088731129964192,1.3391309848677593,-0.13025787187134008,1.3698899862118898,-0.1246374961682497,1.3416439834253844,-0.04575472504067979,1.3334014698911172,-0.2344034001279336,1.34234750128678,-0.11061549044541041
code,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fi",33,34,9.290192974731326e-05,2.7859861850738525,2.7859859466552734,2.9948673248291016,2.7843093872070312,2.7472848892211914,2.842153867085775,1.3390188004959942,1.5031350665897807,1.3697556206291173,1.4162305644447353,1.3415266458700192,1.6533406789590823,1.3332924127867427,1.4510169744202885,1.3422373428312242,1.4050475463899672
code,"import numpy as np

def matrix_multiply(A, B):
    return",0,21,3.743910312652588,3.4468555450439453,3.446855068206787,3.3864216804504395,3.362820625305176,3.486631393432617,3.4119578997294107,3.4169463330705954,-0.004988433341184706,3.4524217012809153,-0.005566156236969988,3.4621153229023034,-0.07569364245186394,3.395727868160869,-0.03290724285569313,3.3929958081486133,0.09363558528400384
code,"import numpy as np

def matrix_multiply(A, B):
    return",1,21,0.20355626940727234,1.2075697183609009,1.2075657844543457,0.9723176956176758,1.174221396446228,1.1275825500488281,1.091373880704244,1.421044847789734,-0.32967096708549004,1.4663208655330775,-0.2587511471721766,1.42711863269074,-0.4548009370730641,1.4131960254825597,-0.2389746290363317,1.422819885195906,-0.29523733514707784
code,"import numpy as np

def matrix_multiply(A, B):
    return",2,21,0.14268216490745544,0.8722244501113892,0.872242271900177,0.8898863792419434,0.9141494631767273,1.1432011127471924,0.982412318388621,1.3959183234736185,-0.4135060050849976,1.437077160166361,-0.5648527100549718,1.4009403441364905,-0.5110539648945471,1.3886866892980914,-0.47453722612136406,1.3981279369862776,-0.2549268242390852
code,"import numpy as np

def matrix_multiply(A, B):
    return",3,21,0.016805822029709816,1.5911929607391357,1.5911967754364014,1.53550386428833,1.417872428894043,1.609882116317749,1.5210861365000408,1.34554349937759,0.17554263712245066,1.3775590714938002,0.21363388924533555,1.3483496994381636,0.18715416485016645,1.3396363318138378,0.07823609708020518,1.3486444668807727,0.26123764943697636
code,"import numpy as np

def matrix_multiply(A, B):
    return",4,21,0.44957172870635986,1.145669937133789,1.1456985473632812,0.9842571020126343,1.1529752016067505,1.110343337059021,1.0825252135594685,1.5274497266019118,-0.4449245130424433,1.587405869222018,-0.44173593208822903,1.5376426152197906,-0.5533855132071563,1.5172590329068432,-0.3642838313000927,1.5274475316791056,-0.41710419462008463
code,"import numpy as np

def matrix_multiply(A, B):
    return",5,21,1.492472767829895,1.2317124605178833,1.2317169904708862,1.297778606414795,1.4629714488983154,1.306257724761963,1.3556692600250244,2.052675772262294,-0.6970065122372695,2.1435087678463174,-0.9117963073284341,2.077994949061204,-0.7802163426464093,2.0351323833680546,-0.5721609344697391,2.044899984357626,-0.7386422595956632
code,"import numpy as np

def matrix_multiply(A, B):
    return",6,21,2.918147563934326,3.100811004638672,3.1008107662200928,2.8531672954559326,2.836005210876465,2.9006476402282715,2.8632733821868896,2.899786940078081,-0.03651355789119126,2.969289438265009,0.13152156637366286,2.9396992047455255,-0.08653190928959287,2.8782026341790603,-0.04219742330259546,2.881458981309657,0.019188658918614543
code,"import numpy as np

def matrix_multiply(A, B):
    return",7,21,6.464250087738037,5.269781112670898,5.269781589508057,5.32210636138916,5.2955427169799805,5.2656474113464355,5.294432163238525,4.93163438860467,0.3627977746338553,4.835695374724741,0.4340857379461571,4.977685895735176,0.3444204656539842,4.921993478485691,0.3735492384942898,4.895223791593141,0.37042361975329463
code,"import numpy as np

def matrix_multiply(A, B):
    return",8,21,0.7355937957763672,2.5524230003356934,2.5524234771728516,2.2564961910247803,2.4860310554504395,2.2791805267333984,2.340569257736206,1.660337358721451,0.6802318990147551,1.733587648384465,0.8188353519512284,1.6750544689359148,0.5814417220888655,1.6477242729369717,0.8383067825134678,1.6582333342914704,0.6209471924419281
code,"import numpy as np

def matrix_multiply(A, B):
    return",9,21,4.581901550292969,4.256799697875977,4.256799697875977,4.188121795654297,4.294119358062744,4.108476638793945,4.196905930836995,3.9323150361190686,0.2645908947179265,3.925371190266743,0.3314285076092336,3.9804352527906013,0.2076865428636956,3.9131677659970205,0.3809515920657236,3.90334208956958,0.20513454922436525
code,"import numpy as np

def matrix_multiply(A, B):
    return",10,21,0.6862702369689941,0.5340433120727539,0.5340637564659119,0.6702486276626587,0.6386605501174927,0.6374606490135193,0.6487899422645569,1.6367554550343542,-0.9879655127697973,1.707991751639812,-1.173948439567058,1.6507126705426234,-0.9804640428799647,1.6245374942301534,-0.9858769441126607,1.6350162003302895,-0.9975555513167702
code,"import numpy as np

def matrix_multiply(A, B):
    return",11,21,0.01360185258090496,1.2200791835784912,1.220088005065918,1.3826875686645508,1.1759709119796753,1.1896934509277344,1.24945064385732,1.3442896634277814,-0.09483901957046137,1.3760612782935495,-0.1559820947150583,1.3470387425361152,0.03564882612843556,1.338417062558082,-0.16244615057840672,1.347413185189151,-0.15771973426141672
code,"import numpy as np

def matrix_multiply(A, B):
    return",12,21,0.34095728397369385,0.8445351719856262,0.8445053696632385,0.7319244146347046,0.7788578867912292,0.7309520244598389,0.7472447752952576,1.4795322512420326,-0.732287475946775,1.5333886783834776,-0.6888535063978514,1.487932558120132,-0.7560081434854273,1.4703455785217956,-0.6914876917305663,1.4803186170841744,-0.7493665926243356
code,"import numpy as np

def matrix_multiply(A, B):
    return",13,21,1.978663444519043,1.8540246486663818,1.8540228605270386,2.0458805561065674,1.8746191263198853,2.0195186138153076,1.9800060987472534,2.329560063309298,-0.3495539645620447,2.420009171377231,-0.5659845227108491,2.3606434566985177,-0.31476290059195033,2.3099119986206267,-0.43529287230074143,2.3181247346087535,-0.29860612079344584
code,"import numpy as np

def matrix_multiply(A, B):
    return",14,21,0.24156147241592407,0.5217174887657166,0.521790623664856,0.4121333360671997,0.3350675106048584,0.376185804605484,0.37446221709251404,1.4369791314448384,-1.0625169143523243,1.4847265825587788,-0.9630090937930622,1.443703012146672,-1.0315696760794724,1.4287526298350905,-1.0936851192302322,1.4384817523527569,-1.0622959477472729
code,"import numpy as np

def matrix_multiply(A, B):
    return",15,21,0.3193064033985138,0.7327065467834473,0.732695460319519,0.43929174542427063,0.3789496421813965,0.4187425971031189,0.41232799490292865,1.4701560073615294,-1.0578280124586008,1.5227250758831303,-0.7900185290996831,1.4781940776039841,-1.0389023321797135,1.461175099258287,-1.0822254570768906,1.4710988452223208,-1.052356248119202
code,"import numpy as np

def matrix_multiply(A, B):
    return",16,21,0.2710019052028656,0.07655144482851028,0.07655880600214005,0.13239501416683197,0.11786951124668121,0.12247481942176819,0.12424644827842712,1.449451368277522,-1.325204919999095,1.499061467889412,-1.4225100230609018,1.4566753823013934,-1.3242803681345614,1.4409363211182487,-1.3230668098715674,1.4507424014129287,-1.3282675819911605
code,"import numpy as np

def matrix_multiply(A, B):
    return",17,21,0.08143245428800583,1.3028764724731445,1.302886724472046,1.014235258102417,1.168677806854248,1.1677478551864624,1.1168869733810425,1.3711369140160978,-0.25424994063505535,1.4079537350575568,-0.1050772625844123,1.3750876465036546,-0.36085238840123757,1.3645415878574014,-0.19586378100315338,1.373781507687241,-0.20603365250077865
